queue_lag_1h,queue_lag_2h,queue_lag_3h,queue_lag_6h,queue_lag_12h,queue_lag_24h,queue_roll_mean_3h,queue_roll_std_3h,queue_roll_mean_6h,queue_roll_std_6h,queue_roll_mean_12h,queue_roll_std_12h,arrival_lag_1h,arrival_lag_3h,arrival_lag_6h,hour_sin,hour_cos,dow_sin,dow_cos
0.15270536,0.005476075,0.0028544962,-0.13725384,-0.0068915524,0.013717243,0.029633842,-0.07925703,-0.85831106,0.005280537,-0.057279073,-0.033616677,0.005767664,-0.0028886194,0.028913897,0.18539004,0.017663212,0.22620064,0.027766392
-0.0073571256,0.005601299,0.00022031585,-0.1084374,-0.0062321476,0.039557576,0.027984982,-0.013109452,0.09388009,-0.019984549,-0.04642291,-0.06949943,0.0066197584,0.00060418044,-0.018304452,-0.038609453,-0.0031674176,0.18496902,0.011051782
-0.025143243,0.002956456,0.00068463164,-0.089830734,-0.009312158,0.027711794,0.05865073,-0.0047535663,0.27471733,0.019642936,-0.32631856,-0.07029942,0.0042683,0.00085843506,0.008892944,-0.03362983,-0.009133346,0.1709212,0.022074142
-0.008541856,0.0046017375,0.00030075441,-0.10170064,-0.010635132,0.011536849,0.050217487,0.02046237,0.27167293,0.019561479,-0.35558602,-0.074891284,0.0063607073,0.00085843506,-0.018304452,-0.038990475,-0.00722745,0.18046597,0.015836718
0.036887772,0.0045757787,0.0007981908,-0.09494798,-0.010059215,0.011148203,0.045069,0.019304818,0.31564283,0.009045577,-0.39982,-0.07150879,0.005089712,-0.0013398894,-0.008776398,-0.036103964,-0.008084336,0.13719787,0.011878941
0.031626433,0.00394473,0.00068463164,0.020161226,0.027931545,0.009882025,0.055115502,-0.0036766783,0.1932723,0.038788795,-0.42764065,-0.07826643,0.006149162,0.00085843506,0.0013886701,-0.038628828,-0.010210473,0.15934382,0.019065682
0.03669993,0.0023584692,0.0007981908,-0.098797135,0.02703839,0.01613561,0.055136655,-0.0044702087,0.27758393,0.031019116,-0.37492853,-0.06976904,0.0040567545,-0.0013398894,0.0005352115,-0.043806642,-0.00722745,0.15167056,0.01987374
0.034623753,0.0052204104,0.00068463164,-0.10519547,0.031773765,0.029271182,0.027147256,0.017419623,0.25263864,0.037854277,-0.2049583,-0.062499166,0.006907766,0.0020304425,0.007238027,-0.02649607,-0.009133346,0.1534768,0.02385816
0.03411255,0.0044328524,0.0007981908,-0.104192965,0.031345513,0.03240066,0.027251475,0.021665415,0.27441213,0.010423946,-0.16665384,-0.06685231,0.0042128004,-0.00075468567,-0.003344445,0.006958367,-0.009990233,0.15440679,0.02158269
0.032407537,0.0033738723,0.00068463164,-0.041245397,0.031590115,0.021886053,0.027226323,0.020589115,0.25879642,-0.0067240326,-0.17472276,-0.077490896,0.006305208,0.0003801618,0.008091485,0.017774275,-0.00042108772,0.15618384,0.017545162
-0.021118388,0.0010637091,0.000837267,0.1955082,-0.006317223,0.027546253,0.058638826,0.0004922845,0.1860708,0.029267993,-0.17128967,-0.0015469436,-0.016850214,-0.000940357,0.0013420172,0.013412952,0.01394177,0.14037557,0.026160192
0.030575704,0.0032686424,0.00072370784,-0.04239337,-0.0048249126,0.013497648,0.034410775,-0.0051692883,0.2999902,0.006638439,-0.28303224,0.10204725,0.005933046,0.004165664,0.007113836,0.009403008,0.013468329,0.13631427,0.021460602
0.028515004,0.0034560694,0.000837267,0.019488381,-0.006562238,0.019600315,0.026045531,0.022248967,0.20035458,0.00988426,-0.27887106,0.11541374,0.0075950543,-0.002270272,-0.004322095,-0.023938099,0.011667434,0.14013018,0.02734958
-0.030201446,0.0022803685,0.000837267,-0.043674096,0.033370264,0.013988668,0.06344662,-0.005636121,0.24860193,0.024154693,-0.18264964,-0.0096059665,-0.015817259,-0.000940357,0.0063579595,0.017914705,-0.0012354578,0.15910557,0.02193239
-0.025176879,0.005705656,0.00068463164,0.19178325,-0.0050841435,0.019148286,0.04470999,-0.030522902,0.23390579,-0.01756262,-0.052889388,-0.06692992,-0.015714254,0.0005197327,-0.0023697624,0.018180095,-0.001548857,0.1741895,0.005566847
-0.022255437,0.02127775,0.00033387507,-0.11008086,-0.0045520463,0.0252798,0.04194392,0.029991895,0.078665376,0.014706016,-0.13119045,-0.040876333,-0.015817259,-0.0021421218,-0.015217586,-0.019056099,-0.006383093,0.16407087,0.0114976335
0.028571066,0.020338358,0.0032383734,-0.04705954,-0.0064596874,0.009846143,0.01468634,0.052624702,-0.8841365,0.018217865,-0.12163934,-0.008152082,0.00056091533,-0.0032413779,0.019306267,-0.06437059,-0.0041511385,0.19987775,0.03661905
-0.0031211476,0.019955888,0.0031770377,-0.049941517,-0.006547879,0.086539924,0.012500528,0.049191665,-0.9202029,0.026296219,-0.15027365,-0.015388282,-0.011313207,-0.0032413779,-0.0006931075,-0.053195126,0.0067090066,0.04728105,0.07399708
0.030243019,0.018614765,0.0008557767,-0.14780271,-0.010964548,0.06657214,0.008279279,0.09788363,-0.931454,-0.010587553,-0.27696806,-0.02987215,-0.010977933,-0.0024418836,-0.025454503,-0.07858748,0.008830004,0.09042542,0.08144958
0.04353105,0.018614765,0.00024645776,-0.1527937,-0.010964548,0.027005067,0.023891393,0.10167737,-0.9270043,-0.010886142,-0.28199077,-0.03269543,-0.010459324,-0.0024418836,-0.02449147,-0.08876897,0.008830004,0.06701298,0.066479065
0.03118304,0.018728467,0.00027647754,-0.15486607,-0.011022971,0.073930696,0.058073066,0.09807961,-0.91781825,-0.0054726987,-0.28981462,-0.02170505,0.012447195,0.004633308,-0.02449147,-0.088266596,0.011357339,0.06651295,0.079118796
0.06379069,0.0042594457,-0.0006794074,-0.101907104,-0.003238387,-0.04098454,0.12225024,0.0369217,0.29123563,0.01059754,-0.6286617,0.0018051434,0.007136501,-0.0013809748,0.009665803,-0.035969816,0.016228847,0.11336719,0.0019461305
